age,gender,education,income,experience,home_ownership,loan_amount,loan_intent,loan_int_rate,loan_percent_income,credit_score,pending_loan,loan_status
25,male,Associate,78697,2,RENT,15000,PERSONAL,9.63,0.19,589,No,0
26,male,High School,161994,5,MORTGAGE,30000,EDUCATION,13.49,0.19,642,No,0
25,male,Bachelor,71564,4,RENT,15000,VENTURE,15.58,0.21,624,No,1
22,female,Associate,79230,2,RENT,15000,VENTURE,16.95,0.19,586,No,0
26,male,Master,162423,1,MORTGAGE,10000,MEDICAL,12.68,0.06,715,No,0
25,male,Master,162752,1,MORTGAGE,25000,HOMEIMPROVEMENT,10.75,0.15,647,No,0
23,male,Associate,72779,0,RENT,15000,PERSONAL,10.62,0.21,614,No,1
24,male,Bachelor,81014,4,RENT,15000,PERSONAL,6.54,0.19,592,Yes,0
24,male,High School,163011,3,MORTGAGE,21000,VENTURE,12.69,0.13,630,Yes,0
20,female,High School,162939,0,MORTGAGE,15000,VENTURE,15.96,0.09,640,Yes,0
25,male,Associate,162954,5,MORTGAGE,10000,HOMEIMPROVEMENT,15.62,0.06,671,Yes,0
24,male,Associate,163074,2,MORTGAGE,25000,MEDICAL,7.49,0.15,533,Yes,0
26,male,Bachelor,162872,7,MORTGAGE,24000,DEBTCONSOLIDATION,12.99,0.15,706,Yes,0
23,male,High School,162555,0,MORTGAGE,12500,VENTURE,15.99,0.08,657,Yes,0
24,male,Associate,163019,1,MORTGAGE,21000,PERSONAL,10.74,0.13,667,No,0
24,female,Bachelor,163051,3,MORTGAGE,10000,HOMEIMPROVEMENT,11.01,0.06,680,No,0
23,female,High School,162907,1,OWN,16000,VENTURE,6.91,0.1,666,Yes,0
24,male,Bachelor,162764,0,MORTGAGE,17000,MEDICAL,6.17,0.1,617,No,0
22,female,Associate,82567,0,RENT,15000,MEDICAL,10.37,0.18,555,No,0
26,female,Associate,126897,2,MORTGAGE,24000,MEDICAL,15.21,0.19,488,No,1
24,male,Associate,162980,2,MORTGAGE,21000,VENTURE,10.38,0.13,587,No,0
26,male,Master,126524,0,MORTGAGE,15000,MEDICAL,15.33,0.12,631,No,1
23,male,Bachelor,83747,0,RENT,15000,EDUCATION,10.65,0.18,576,Yes,0
21,female,Associate,83732,0,RENT,15000,MEDICAL,8.49,0.18,676,No,0
25,male,High School,163083,3,MORTGAGE,25000,PERSONAL,16.07,0.15,668,No,0
25,female,Bachelor,162826,3,MORTGAGE,20000,DEBTCONSOLIDATION,12.73,0.12,699,Yes,0
24,male,Bachelor,84396,3,RENT,15000,VENTURE,13.24,0.18,570,Yes,0
25,female,Bachelor,163130,7,MORTGAGE,16000,VENTURE,11.01,0.1,636,No,0
24,male,Bachelor,163190,0,MORTGAGE,12500,VENTURE,11.01,0.08,659,No,0
23,male,Bachelor,84954,4,RENT,15000,PERSONAL,13.43,0.18,709,Yes,0
24,female,Master,148553,4,MORTGAGE,24250,DEBTCONSOLIDATION,12.87,0.16,624,No,1
23,male,Associate,163135,3,MORTGAGE,10000,EDUCATION,18.43,0.06,654,No,0
23,male,Master,84954,0,RENT,15000,EDUCATION,11.89,0.18,571,Yes,0
22,male,High School,162959,0,MORTGAGE,10800,DEBTCONSOLIDATION,8,0.07,592,Yes,0
25,male,Bachelor,84610,4,RENT,15000,HOMEIMPROVEMENT,16.02,0.18,677,Yes,0
24,female,Associate,162889,4,MORTGAGE,12000,EDUCATION,9.38,0.07,609,Yes,0
21,female,Bachelor,84809,0,RENT,15000,EDUCATION,11.01,0.18,574,No,0
21,female,Associate,85132,0,RENT,15000,EDUCATION,10.38,0.18,622,Yes,0
26,male,Associate,85101,5,RENT,15000,VENTURE,16.35,0.18,502,Yes,0
26,male,High School,127468,4,MORTGAGE,24000,MEDICAL,14.61,0.19,618,No,1
26,female,High School,165516,5,MORTGAGE,21500,EDUCATION,6.62,0.13,647,No,0
25,male,Master,84992,1,RENT,15000,PERSONAL,11.89,0.18,705,No,0
22,male,High School,165648,0,MORTGAGE,25000,MEDICAL,9.99,0.15,619,Yes,0
23,male,Bachelor,165490,0,MORTGAGE,11400,EDUCATION,9.63,0.07,619,Yes,0
22,female,High School,165683,1,MORTGAGE,10000,VENTURE,5.79,0.06,570,Yes,0
25,male,Associate,77703,0,RENT,15000,DEBTCONSOLIDATION,14.42,0.19,642,No,1
22,male,High School,85316,0,RENT,15000,PERSONAL,15.7,0.18,544,Yes,0
21,female,High School,85679,0,RENT,15000,VENTURE,8,0.18,667,No,0
24,male,Master,166460,1,OWN,16500,PERSONAL,6.54,0.1,565,Yes,0
25,male,Bachelor,166899,2,OWN,21600,MEDICAL,11.01,0.13,597,No,0
26,male,Bachelor,169157,8,MORTGAGE,14400,DEBTCONSOLIDATION,11.01,0.09,703,No,0
24,female,Bachelor,79107,2,RENT,15000,VENTURE,16.32,0.19,659,No,1
23,female,Associate,169093,1,OWN,16400,EDUCATION,15.96,0.1,719,Yes,0
24,male,Bachelor,154488,0,MORTGAGE,18000,DEBTCONSOLIDATION,17.27,0.12,691,No,1
21,female,Bachelor,169106,0,MORTGAGE,18000,EDUCATION,7.9,0.11,576,No,0
23,female,Bachelor,169006,0,MORTGAGE,12000,PERSONAL,11.71,0.07,697,Yes,0
25,male,High School,87721,1,RENT,15000,DEBTCONSOLIDATION,12.42,0.17,637,Yes,0
26,female,High School,87686,5,RENT,15000,PERSONAL,6.92,0.17,635,No,0
26,female,Bachelor,80263,3,RENT,15000,PERSONAL,16.02,0.19,632,No,1
25,female,Bachelor,87881,1,RENT,15000,DEBTCONSOLIDATION,12.68,0.17,682,No,0
23,male,Associate,169121,4,MORTGAGE,12000,PERSONAL,5.42,0.07,667,Yes,0
23,female,Master,169638,4,MORTGAGE,12000,PERSONAL,8.49,0.07,700,Yes,0
22,male,Bachelor,87547,0,RENT,15000,VENTURE,17.19,0.17,678,Yes,0
24,male,Associate,87478,2,RENT,15000,MEDICAL,10.99,0.17,586,No,0
22,female,Bachelor,168973,0,MORTGAGE,10000,EDUCATION,10.99,0.06,697,No,0
25,male,Bachelor,168710,5,MORTGAGE,35000,DEBTCONSOLIDATION,10.59,0.21,560,No,0
23,female,Bachelor,68720,1,RENT,15000,MEDICAL,11.48,0.22,709,No,1
24,male,Associate,89354,2,RENT,15000,MEDICAL,13.16,0.17,638,Yes,0
23,female,Bachelor,89411,1,RENT,15000,PERSONAL,11.89,0.17,703,No,0
24,male,Bachelor,168997,0,MORTGAGE,25000,HOMEIMPROVEMENT,10.74,0.15,644,No,0
24,female,Master,168844,4,MORTGAGE,20000,HOMEIMPROVEMENT,6.54,0.12,740,No,0
22,male,Associate,169019,0,MORTGAGE,20000,VENTURE,6.91,0.12,514,Yes,0
24,male,Master,168956,1,MORTGAGE,25000,HOMEIMPROVEMENT,10.36,0.15,695,No,0
25,female,Bachelor,168913,5,MORTGAGE,22000,MEDICAL,8.88,0.13,656,No,0
23,male,Associate,90098,0,RENT,15000,EDUCATION,13.47,0.17,543,No,0
24,male,High School,169035,2,MORTGAGE,16000,MEDICAL,10.38,0.09,588,Yes,0
23,male,Master,169058,0,MORTGAGE,15000,PERSONAL,15.58,0.09,642,Yes,0
24,male,Associate,91076,0,RENT,15000,PERSONAL,11.71,0.16,672,Yes,0
23,female,High School,91120,4,RENT,15000,MEDICAL,11.01,0.16,673,Yes,0
26,female,Bachelor,168956,1,MORTGAGE,13050,HOMEIMPROVEMENT,14.59,0.08,617,Yes,0
26,male,Master,168653,1,MORTGAGE,24250,VENTURE,12.53,0.14,534,Yes,0
21,female,High School,83662,1,RENT,15000,HOMEIMPROVEMENT,15.28,0.18,647,No,1
21,female,Bachelor,91301,0,RENT,15000,MEDICAL,10.37,0.16,650,Yes,0
23,female,Bachelor,71428,1,RENT,15000,MEDICAL,13.43,0.21,636,No,1
25,female,Associate,154516,5,MORTGAGE,10000,HOMEIMPROVEMENT,11.58,0.06,706,No,1
22,male,High School,131462,1,MORTGAGE,10000,MEDICAL,12.23,0.08,647,No,1
23,male,Master,90928,0,RENT,15000,EDUCATION,6.54,0.16,704,No,0
24,male,Associate,169804,0,MORTGAGE,10000,VENTURE,5.99,0.06,498,Yes,0
24,female,Master,170387,0,OWN,10000,PERSONAL,7.49,0.06,641,No,0
23,female,Master,170395,2,MORTGAGE,15000,EDUCATION,11.01,0.09,670,Yes,0
24,male,Bachelor,170313,3,MORTGAGE,12000,EDUCATION,12.53,0.07,688,No,0
25,female,Bachelor,171723,5,MORTGAGE,14000,PERSONAL,7.51,0.08,672,No,0
25,male,Associate,83873,6,RENT,15000,HOMEIMPROVEMENT,16.7,0.18,627,No,1
26,male,Bachelor,173294,2,MORTGAGE,12000,MEDICAL,7.66,0.07,653,No,0
23,female,Bachelor,173598,0,MORTGAGE,10000,PERSONAL,5.99,0.06,691,Yes,0
26,male,Associate,173814,3,MORTGAGE,12000,EDUCATION,7.49,0.07,665,No,0
24,male,High School,173889,2,MORTGAGE,14700,HOMEIMPROVEMENT,7.66,0.08,595,No,0
26,male,Associate,91505,1,RENT,15000,PERSONAL,16.49,0.16,508,Yes,0
24,male,Associate,173833,0,MORTGAGE,14400,PERSONAL,10.25,0.08,603,No,0
23,male,High School,91996,0,RENT,15000,VENTURE,10.74,0.16,647,Yes,0
26,female,Associate,91972,6,RENT,15000,DEBTCONSOLIDATION,13.11,0.16,674,Yes,0
25,male,High School,175468,2,MORTGAGE,25000,EDUCATION,16.35,0.14,683,Yes,0
23,female,Master,174951,0,MORTGAGE,10000,DEBTCONSOLIDATION,11.71,0.06,696,No,0
23,female,Bachelor,93504,0,RENT,15000,PERSONAL,12.42,0.16,662,No,0
26,female,Master,175077,2,MORTGAGE,14000,DEBTCONSOLIDATION,10.59,0.08,608,Yes,0
24,female,Associate,174784,2,MORTGAGE,12000,MEDICAL,10.99,0.07,672,Yes,0
26,female,Bachelor,93903,3,RENT,15000,VENTURE,10,0.16,657,Yes,0
23,male,High School,88919,1,RENT,15000,EDUCATION,7.51,0.17,597,No,1
23,female,Bachelor,175443,1,MORTGAGE,12000,MEDICAL,10.37,0.07,655,Yes,0
22,female,Associate,174836,1,MORTGAGE,12000,PERSONAL,6.92,0.07,558,Yes,0
23,male,Bachelor,174697,0,MORTGAGE,14400,EDUCATION,5.79,0.08,620,No,0
23,male,High School,96883,2,RENT,15000,VENTURE,12.69,0.15,631,Yes,0
25,male,High School,175014,2,MORTGAGE,12000,MEDICAL,5.79,0.07,586,No,0
21,male,Bachelor,97049,0,RENT,15000,VENTURE,11.01,0.15,678,Yes,0
25,female,Associate,175075,4,MORTGAGE,25000,EDUCATION,11.36,0.14,570,Yes,0
24,female,Associate,175150,4,MORTGAGE,20000,DEBTCONSOLIDATION,11.36,0.11,621,Yes,0
23,male,Associate,175323,0,OWN,20800,EDUCATION,11.83,0.12,504,Yes,0
24,male,High School,174626,3,OWN,11500,PERSONAL,11.14,0.07,614,Yes,0
26,male,Associate,97007,4,RENT,15000,VENTURE,8.49,0.15,590,Yes,0
26,male,Master,175732,2,MORTGAGE,20000,EDUCATION,11.01,0.11,561,Yes,0
24,female,Associate,161346,0,MORTGAGE,25000,DEBTCONSOLIDATION,14.83,0.15,605,No,1
25,female,Bachelor,177226,6,MORTGAGE,28000,VENTURE,10.99,0.16,668,No,0
23,male,Associate,177375,0,MORTGAGE,24000,MEDICAL,10.99,0.14,634,No,0
23,female,Master,177663,0,MORTGAGE,25000,DEBTCONSOLIDATION,10.25,0.14,553,Yes,0
23,male,Bachelor,89998,3,RENT,15000,VENTURE,15.65,0.17,600,No,1
26,male,Associate,96931,4,RENT,15000,EDUCATION,11.89,0.15,612,Yes,0
22,male,Master,178234,1,MORTGAGE,15000,DEBTCONSOLIDATION,7.66,0.08,624,Yes,0
24,female,Master,164159,0,MORTGAGE,25000,PERSONAL,19.13,0.15,606,No,1
23,female,High School,91188,0,RENT,15000,PERSONAL,13.57,0.16,639,No,1
23,female,Master,99584,0,RENT,15000,DEBTCONSOLIDATION,10.62,0.15,596,Yes,0
25,female,Associate,164378,4,MORTGAGE,15600,HOMEIMPROVEMENT,19.42,0.09,650,No,1
23,male,Bachelor,102017,0,RENT,15000,EDUCATION,6.03,0.15,664,No,0
23,male,Bachelor,180696,3,MORTGAGE,25000,MEDICAL,12.98,0.14,591,Yes,0
25,male,Associate,180922,1,OWN,14400,VENTURE,8.9,0.08,600,Yes,0
25,male,Bachelor,180999,3,MORTGAGE,20000,MEDICAL,14.65,0.11,647,No,0
25,female,High School,94495,2,RENT,15000,DEBTCONSOLIDATION,11.01,0.16,643,No,1
23,female,High School,101979,0,RENT,15000,MEDICAL,11.34,0.15,641,No,0
26,female,Bachelor,101870,5,RENT,15000,DEBTCONSOLIDATION,10.14,0.15,551,Yes,0
25,female,Bachelor,180849,5,MORTGAGE,12000,MEDICAL,11.01,0.07,699,Yes,0
26,female,Associate,180880,7,MORTGAGE,35000,MEDICAL,15.96,0.19,681,No,0
25,male,Master,102962,0,RENT,15000,VENTURE,7.9,0.15,645,No,0
25,female,Bachelor,181131,3,MORTGAGE,10000,DEBTCONSOLIDATION,5.42,0.06,489,Yes,0
24,male,High School,180921,3,MORTGAGE,25000,PERSONAL,12.99,0.14,648,No,0
23,male,High School,102746,0,RENT,15000,PERSONAL,10.99,0.15,593,No,0
23,male,Master,180839,3,MORTGAGE,30000,MEDICAL,9.99,0.17,689,Yes,0
23,male,Associate,103148,1,RENT,15000,EDUCATION,14.59,0.15,623,Yes,0
24,male,Bachelor,102803,1,RENT,15000,MEDICAL,13.11,0.15,579,Yes,0
21,female,Associate,103264,0,RENT,15000,VENTURE,10.95,0.15,530,Yes,0
24,female,Associate,103039,1,RENT,15000,EDUCATION,11.01,0.15,612,Yes,0
24,female,High School,180679,1,MORTGAGE,24000,MEDICAL,7.49,0.13,646,Yes,0
25,female,High School,104179,5,RENT,15000,PERSONAL,12.53,0.14,618,Yes,0
25,male,Master,180888,7,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.07,595,Yes,0
26,female,Bachelor,105246,1,RENT,15000,MEDICAL,5.99,0.14,627,Yes,0
22,male,High School,23971,0,OWN,12000,PERSONAL,5.42,0.5,557,No,1
22,female,High School,105183,1,RENT,15000,PERSONAL,10.62,0.14,677,No,0
22,male,High School,181091,2,MORTGAGE,25000,VENTURE,11.11,0.14,653,Yes,0
25,female,Bachelor,181041,3,MORTGAGE,25000,MEDICAL,10.37,0.14,703,No,0
25,female,Master,180872,2,MORTGAGE,20000,PERSONAL,8.88,0.11,704,No,0
22,male,Master,106184,0,RENT,15000,MEDICAL,11.36,0.14,511,Yes,0
25,female,High School,181105,1,MORTGAGE,15000,HOMEIMPROVEMENT,6.54,0.08,608,Yes,0
26,male,Doctorate,181039,3,MORTGAGE,25000,DEBTCONSOLIDATION,9.99,0.14,647,No,0
23,male,Bachelor,106274,3,RENT,15000,EDUCATION,10.28,0.14,649,Yes,0
25,male,Bachelor,181097,3,MORTGAGE,10000,DEBTCONSOLIDATION,6.54,0.06,669,Yes,0
26,male,Associate,180511,4,MORTGAGE,14000,DEBTCONSOLIDATION,10.36,0.08,627,Yes,0
22,male,Bachelor,181129,2,MORTGAGE,18000,PERSONAL,15.2,0.1,587,Yes,0
26,male,Associate,94387,3,RENT,15000,DEBTCONSOLIDATION,12.42,0.16,672,No,1
24,female,Associate,109188,1,RENT,15000,HOMEIMPROVEMENT,17.27,0.14,654,No,0
24,female,Associate,109169,0,RENT,15000,DEBTCONSOLIDATION,7.9,0.14,620,No,0
24,male,Associate,180855,4,MORTGAGE,24250,PERSONAL,10.38,0.13,626,Yes,0
24,female,High School,108864,3,RENT,15000,HOMEIMPROVEMENT,17.58,0.14,579,Yes,0
24,male,Bachelor,180751,0,MORTGAGE,15000,MEDICAL,11.01,0.08,684,Yes,0
22,female,High School,108930,0,RENT,15000,MEDICAL,11.49,0.14,673,Yes,0
25,male,High School,181182,2,MORTGAGE,22000,HOMEIMPROVEMENT,10.38,0.12,641,Yes,0
24,male,Bachelor,180902,3,MORTGAGE,24000,VENTURE,10.99,0.13,632,Yes,0
26,male,Bachelor,108871,1,RENT,15000,PERSONAL,11.01,0.14,607,Yes,0
23,male,Associate,180968,2,MORTGAGE,10000,VENTURE,7.14,0.06,626,Yes,0
25,female,Associate,181078,1,MORTGAGE,25000,DEBTCONSOLIDATION,10.25,0.14,664,Yes,0
24,female,Master,181158,6,MORTGAGE,25000,EDUCATION,11.01,0.14,621,Yes,0
24,male,Bachelor,108725,2,RENT,15000,HOMEIMPROVEMENT,11.86,0.14,652,No,0
26,female,Associate,181307,4,OWN,24000,VENTURE,11.83,0.13,629,Yes,0
26,male,High School,181090,6,OWN,21000,VENTURE,11.01,0.12,630,Yes,0
24,male,High School,108872,2,RENT,15000,VENTURE,14.42,0.14,543,Yes,0
24,female,Master,181151,4,MORTGAGE,15000,VENTURE,13.16,0.08,639,No,0
25,female,Associate,95742,2,RENT,15000,EDUCATION,12.18,0.16,675,No,1
26,female,Bachelor,180967,1,MORTGAGE,15000,PERSONAL,12.21,0.08,685,Yes,0
25,male,Associate,180870,2,MORTGAGE,12500,MEDICAL,11.58,0.07,675,Yes,0
24,male,Bachelor,180880,2,MORTGAGE,20000,DEBTCONSOLIDATION,10.51,0.11,644,Yes,0
24,female,Associate,82205,1,RENT,15000,MEDICAL,15.58,0.18,658,No,1
26,male,Bachelor,166615,3,MORTGAGE,18000,EDUCATION,16.4,0.11,657,No,1
23,male,Master,180889,0,MORTGAGE,24000,DEBTCONSOLIDATION,9.76,0.13,545,Yes,0
25,male,Bachelor,181026,1,MORTGAGE,12125,MEDICAL,8.7,0.07,635,Yes,0
21,male,Associate,180897,1,OWN,25000,VENTURE,7.49,0.14,652,No,0
24,female,High School,182258,2,MORTGAGE,35000,HOMEIMPROVEMENT,14.27,0.19,628,No,0
24,male,Associate,38499,2,RENT,15075,PERSONAL,15.27,0.39,515,No,1
24,female,High School,99641,0,RENT,15125,HOMEIMPROVEMENT,10.36,0.15,605,Yes,0
26,female,Associate,183548,5,MORTGAGE,17500,MEDICAL,8.49,0.1,607,Yes,0
26,male,Bachelor,183595,3,OWN,15000,PERSONAL,11.36,0.08,602,Yes,0
25,female,High School,184582,5,MORTGAGE,14500,EDUCATION,13.85,0.08,672,No,0
25,male,Associate,185580,6,MORTGAGE,18000,DEBTCONSOLIDATION,6.99,0.1,698,No,0
25,female,Bachelor,185905,2,MORTGAGE,12225,MEDICAL,7.49,0.07,611,No,0
25,male,Master,185816,1,MORTGAGE,21600,EDUCATION,10.37,0.12,648,No,0
25,male,Associate,186005,5,MORTGAGE,12000,DEBTCONSOLIDATION,10.99,0.06,599,No,0
26,female,Bachelor,185611,2,MORTGAGE,12400,MEDICAL,11.83,0.07,678,No,0
26,male,High School,187048,6,MORTGAGE,18000,MEDICAL,6.99,0.1,610,Yes,0
24,male,Associate,186885,1,MORTGAGE,12000,PERSONAL,7.49,0.06,651,Yes,0
25,male,Bachelor,186774,6,MORTGAGE,10000,PERSONAL,13.06,0.05,683,Yes,0
25,male,High School,47996,3,RENT,15200,VENTURE,16,0.32,643,No,1
26,female,Master,186661,0,MORTGAGE,25000,EDUCATION,10.75,0.13,703,No,0
25,male,High School,187385,5,MORTGAGE,18000,MEDICAL,7.51,0.1,633,No,0
24,male,Master,58535,1,RENT,15200,DEBTCONSOLIDATION,11.48,0.26,667,No,1
23,male,High School,172624,1,MORTGAGE,24250,DEBTCONSOLIDATION,14.59,0.14,577,No,1
22,female,Associate,34687,4,RENT,15250,VENTURE,16.7,0.44,670,No,1
25,male,High School,187045,2,MORTGAGE,22000,PERSONAL,16,0.12,658,No,0
25,male,Bachelor,187440,5,MORTGAGE,10500,HOMEIMPROVEMENT,7.49,0.06,562,No,0
23,male,Bachelor,38357,0,RENT,15250,MEDICAL,17.93,0.4,666,No,1
26,female,High School,187242,4,MORTGAGE,23000,PERSONAL,18.25,0.12,660,Yes,0
25,female,Master,187978,3,MORTGAGE,25000,PERSONAL,13.48,0.13,572,Yes,0
21,female,Associate,187984,0,MORTGAGE,18000,MEDICAL,11.26,0.1,662,Yes,0
26,male,Bachelor,188571,3,MORTGAGE,35000,HOMEIMPROVEMENT,10.65,0.19,607,Yes,0
24,male,Master,46878,1,RENT,15250,VENTURE,14.17,0.33,694,No,1
26,male,Associate,42035,2,RENT,15250,VENTURE,13.22,0.36,607,No,1
24,female,High School,44287,0,RENT,15250,MEDICAL,15.95,0.34,696,No,1
24,male,Bachelor,188323,0,MORTGAGE,15000,EDUCATION,10.25,0.08,658,Yes,0
24,female,Associate,72086,0,RENT,15250,HOMEIMPROVEMENT,14.96,0.21,698,No,0
24,male,Bachelor,188588,0,MORTGAGE,15000,MEDICAL,13.57,0.08,669,No,0
25,female,Bachelor,188367,2,MORTGAGE,10000,DEBTCONSOLIDATION,13.22,0.05,680,Yes,0
22,female,High School,66067,0,RENT,15350,VENTURE,12.18,0.23,635,Yes,0
24,female,Bachelor,144949,3,RENT,15400,MEDICAL,14.26,0.11,649,Yes,0
25,male,High School,174922,0,MORTGAGE,17600,DEBTCONSOLIDATION,14.84,0.1,672,No,1
25,female,Bachelor,189287,0,MORTGAGE,28000,PERSONAL,7.49,0.15,666,No,0
26,male,Doctorate,174997,1,MORTGAGE,20000,HOMEIMPROVEMENT,10.25,0.11,694,No,1
26,male,High School,189576,6,MORTGAGE,20000,DEBTCONSOLIDATION,12.18,0.11,628,No,0
24,female,Bachelor,44323,0,RENT,15450,VENTURE,13.43,0.35,654,No,1
26,female,Master,190098,2,MORTGAGE,25000,PERSONAL,11.86,0.13,629,Yes,0
25,male,High School,190643,0,MORTGAGE,20000,VENTURE,14.26,0.1,619,No,0
26,male,High School,111102,1,RENT,15450,MEDICAL,10.91,0.14,624,No,1
26,male,Bachelor,192954,1,MORTGAGE,18325,HOMEIMPROVEMENT,7.49,0.09,650,Yes,0
23,female,Bachelor,193214,1,MORTGAGE,12000,DEBTCONSOLIDATION,5.42,0.06,562,Yes,0
22,male,High School,87130,0,RENT,15500,EDUCATION,7.88,0.18,615,Yes,0
26,male,Master,151353,4,RENT,15500,EDUCATION,7.88,0.1,660,No,0
23,male,Bachelor,66110,0,RENT,15550,DEBTCONSOLIDATION,11.71,0.24,691,Yes,0
24,male,Associate,50307,5,RENT,15600,MEDICAL,12.87,0.31,667,No,1
22,male,Associate,61197,1,RENT,15600,DEBTCONSOLIDATION,12.21,0.25,660,No,1
24,female,Bachelor,192721,2,MORTGAGE,20000,HOMEIMPROVEMENT,19.69,0.1,639,Yes,0
23,male,Associate,72991,0,RENT,15600,PERSONAL,12.69,0.21,637,No,0
23,male,High School,193053,3,MORTGAGE,15000,DEBTCONSOLIDATION,7.91,0.08,649,Yes,0
23,male,High School,192966,1,MORTGAGE,35000,VENTURE,15.23,0.18,654,Yes,0
25,female,Associate,75462,2,RENT,15600,DEBTCONSOLIDATION,7.49,0.21,651,Yes,0
24,male,Associate,193028,2,MORTGAGE,17000,VENTURE,9.25,0.09,620,Yes,0
25,male,Bachelor,133014,4,RENT,15600,HOMEIMPROVEMENT,15.33,0.12,663,No,0
24,female,Bachelor,178328,2,MORTGAGE,25000,DEBTCONSOLIDATION,15.31,0.14,665,No,1
25,female,High School,56257,6,RENT,15625,EDUCATION,9.91,0.28,556,No,1
24,female,Bachelor,54141,5,RENT,15650,EDUCATION,20,0.29,662,No,1
24,female,Master,76893,0,RENT,15675,HOMEIMPROVEMENT,6.54,0.2,631,Yes,0
23,female,Associate,82472,2,RENT,15700,MEDICAL,11.49,0.19,536,Yes,0
24,female,Associate,195667,2,MORTGAGE,16000,DEBTCONSOLIDATION,15.96,0.08,673,Yes,0
26,female,Bachelor,181548,3,MORTGAGE,10000,DEBTCONSOLIDATION,15.99,0.06,643,No,1
23,male,Bachelor,196475,1,OWN,10000,EDUCATION,11.36,0.05,656,Yes,0
26,male,Bachelor,183343,4,MORTGAGE,20000,HOMEIMPROVEMENT,11.26,0.11,613,No,1
22,male,Bachelor,44357,1,RENT,15850,PERSONAL,11.48,0.36,639,No,1
24,female,Bachelor,61017,3,RENT,15850,MEDICAL,16.35,0.26,640,No,1
23,male,Bachelor,101917,0,RENT,15850,MEDICAL,8.49,0.16,676,Yes,0
22,male,High School,125434,0,RENT,15900,MEDICAL,13.49,0.13,637,No,0
24,female,Master,92163,2,RENT,16000,HOMEIMPROVEMENT,10.99,0.17,581,No,0
26,male,Associate,198891,4,MORTGAGE,20000,EDUCATION,13.22,0.1,638,No,0
23,female,Bachelor,93273,0,RENT,16000,DEBTCONSOLIDATION,11.14,0.17,583,Yes,0
22,female,Associate,199596,0,MORTGAGE,12000,EDUCATION,12.99,0.06,641,No,0
24,female,High School,96160,0,RENT,16000,HOMEIMPROVEMENT,11.14,0.17,508,Yes,0
23,male,High School,200592,3,MORTGAGE,10000,VENTURE,11.01,0.05,661,No,0
22,female,Associate,200293,0,MORTGAGE,23450,EDUCATION,11.36,0.12,659,No,0
23,male,High School,96933,0,RENT,16000,EDUCATION,11.01,0.17,597,Yes,0
23,female,Bachelor,201823,0,MORTGAGE,20000,EDUCATION,12.21,0.1,678,No,0
23,male,Associate,202292,2,MORTGAGE,15750,PERSONAL,10.75,0.08,597,Yes,0
25,male,Associate,96819,5,RENT,16000,DEBTCONSOLIDATION,9.88,0.17,628,Yes,0
23,female,Bachelor,97088,1,RENT,16000,MEDICAL,13.85,0.16,573,Yes,0
23,female,Associate,76583,1,RENT,16000,MEDICAL,16.35,0.21,677,No,1
25,male,Bachelor,97797,3,RENT,16000,PERSONAL,16.45,0.16,579,Yes,0
26,male,Master,205215,2,MORTGAGE,20000,HOMEIMPROVEMENT,10.37,0.1,637,No,0
26,male,High School,97955,4,RENT,16000,HOMEIMPROVEMENT,13.85,0.16,604,Yes,0
25,male,Associate,100839,2,RENT,16000,DEBTCONSOLIDATION,10.99,0.16,573,Yes,0
23,female,High School,102783,1,RENT,16000,PERSONAL,14.27,0.16,577,Yes,0
25,female,High School,205187,2,MORTGAGE,25000,MEDICAL,10.75,0.12,675,Yes,0
23,female,Bachelor,102879,0,RENT,16000,VENTURE,6.03,0.16,638,Yes,0
24,female,High School,102719,2,RENT,16000,VENTURE,11.99,0.16,631,Yes,0
24,male,Bachelor,102978,2,RENT,16000,EDUCATION,6.91,0.16,722,Yes,0
24,male,Master,161802,3,MORTGAGE,12000,MEDICAL,16.45,0.07,596,No,1
26,male,Bachelor,207525,6,MORTGAGE,12000,VENTURE,11.01,0.06,659,No,0
24,male,Bachelor,207521,2,MORTGAGE,15000,EDUCATION,10.37,0.07,695,Yes,0
25,female,Master,207440,0,MORTGAGE,12000,EDUCATION,11.86,0.06,653,No,0
25,female,Associate,104234,6,RENT,16000,EDUCATION,16.29,0.15,609,Yes,0
26,male,High School,208649,5,MORTGAGE,10000,PERSONAL,8.07,0.05,658,No,0
26,female,High School,210516,5,MORTGAGE,30000,DEBTCONSOLIDATION,11.01,0.14,699,Yes,0
23,female,Bachelor,108121,2,RENT,16000,PERSONAL,13.92,0.15,642,No,0
23,male,Master,210874,1,MORTGAGE,35000,EDUCATION,11.01,0.17,632,No,0
24,male,Associate,211203,0,MORTGAGE,10000,EDUCATION,5.42,0.05,623,No,0
26,female,High School,210894,4,MORTGAGE,15000,PERSONAL,11.01,0.07,664,Yes,0
24,male,Bachelor,109198,0,RENT,16000,EDUCATION,12.18,0.15,667,Yes,0
23,female,Master,110725,0,RENT,16000,EDUCATION,14.22,0.14,625,Yes,0
24,female,Bachelor,95865,6,RENT,16000,EDUCATION,12.67,0.17,544,No,1
26,male,Associate,112268,3,RENT,16000,DEBTCONSOLIDATION,11.11,0.14,670,Yes,0
24,female,Associate,113365,0,RENT,16000,HOMEIMPROVEMENT,11.89,0.14,691,No,0
